Tweet link,Time created,Date,Year,Tweet hashtags,Tweet text,Tweet expanded external URL,Retweets,Impressions,Engagements,Engagement rate,Video views,Reply rate,Favourites,Replies,Retweet rate,Favourite rate,Video view rate
https://twitter.com/MinBZ/status/1326125041269035008,12:30:22,2020-11-10,2020,,"@Cees46597441 Beste Cees, in het reisadvies van het NLse Ministerie van BuZa hebben de Canarische eilanden ""code geel"" (https://t.co/DjRk4Uz8Tp). Maar het algemene reisadvies luidt: maak en boek geen reizen naar het buitenland tot half januari 2021. ^SD",,0,351,2,0.01,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1326138246070493185,13:22:50,2020-11-10,2020,,"@elixialeo Beste Elixia, je kunt je adresgegevens doorgeven via: https://t.co/PGNLyyoGDy ^SD",,0,295,1,0,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1326186836314775552,16:35:55,2020-11-10,2020,,"Morgen debatteert de Tweede Kamer over de begroting Buitenlandse Zaken. 

We zetten ons in voor de belangen van Nederlanders, in Europa en daarbuiten: door duizenden gestrande reizigers te helpen dit voorjaar. Maar ook door de Europese economie en interne markt te versterken. https://t.co/AXUY0bUntQ",,8,8223,115,0.01,0,0,11,2,0,0,0
https://twitter.com/MinBZ/status/1326187072185634827,16:36:52,2020-11-10,2020,,"Misdaden mogen niet onbestraft blijven. Daarom hebben we Syrië aansprakelijk gesteld voor grove mensenrechtenschendingen en Rusland voor het neerhalen van MH17. 

Ook maken we ons hard voor een EU-mensenrechten sanctieregime. https://t.co/G11d14TRg1",,1,5777,56,0.01,0,0,10,7,0,0,0
https://twitter.com/MinBZ/status/1326463748295577602,10:56:16,2020-11-11,2020,,"Vandaag en morgen debatteert de Tweede Kamer over de begroting Buitenlandse Zaken. 🌍

Kijk vanaf 11.00 live mee op: https://t.co/phFSOX4Eis https://t.co/UuKO0kbCQH",,4,5847,41,0.01,0,0,4,0,0,0,0
https://twitter.com/MinBZ/status/1326466046283427842,11:05:24,2020-11-11,2020,,"@LuucMan Beste Luuc, het advies van de regering luidt: maak en boek geen reizen naar het buitenland tot medio januari, tenzij strikt noodzakelijk. De kleur van de reisadviezen blijft daarom oranje. Meer informatie kun je vinden op:  https://t.co/EqNalQzoqo ^SD",,0,296,5,0.02,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1326474051355897856,11:37:13,2020-11-11,2020,,Minister @SigridKaag sprak met de Surinaamse minister Ramdin en Nederlandse &amp; Surinaamse ondernemers over zakendoen in Suriname. Daarbij kwam o.a. het Surinaamse ondernemersbeleid aan de orde en werden o.l.v. @JorgenRaymann praktijkervaringen uitgewisseld: https://t.co/qs4uaFJgAF https://t.co/0EoWLyfjAx,,4,6902,293,0.04,0,0,14,0,0,0,0
https://twitter.com/MinBZ/status/1326560365568798725,17:20:12,2020-11-11,2020,"RaadvanKinderen, kindinclusie","De #RaadvanKinderen adviseerde minister Kaag over het bestrijden van kinderarbeid door de inzet van o.a. consumentenvoorlichting door kinderen, samenwerking en transparantie binnen de productieketen en het gebruik van technologie. Ook de rol van @MinBZ kwam aan bod. #kindinclusie https://t.co/YXXOBzTYyP",,5,6967,177,0.03,0,0,15,0,0,0,0
https://twitter.com/MinBZ/status/1326931364059508738,17:54:25,2020-11-12,2020,,"Straks vervolgt de Tweede Kamer het debat over de begroting Buitenlandse Zaken. 🌍

Kijk vanaf 18.30 live mee op: https://t.co/phFSOX4Eis https://t.co/xTlG4h6bIe",,1,5068,56,0.01,0,0,3,1,0,0,0
https://twitter.com/MinBZ/status/1327183604179460097,10:36:43,2020-11-13,2020,,"@Pepie_001 Meer informatie daarover is hier te vinden: https://t.co/6w27IQHzSs. Vragen hierover kunnen worden gesteld aan @ministerieJenV
^TB",,0,720,12,0.02,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1328787950637867011,20:51:49,2020-11-17,2020,,RT @247BZ: Het aantal coronabesmettingen daalt. Maar we zijn er nog niet. Het advies blijft: reis alleen naar het buitenland als dat strikt…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1329300242446110720,06:47:29,2020-11-19,2020,Brexit,"RT @ministerBlok: Zorg dat #Brexit je niet in de weg zit.

Check de gevolgen op https://t.co/eytAlAwphK https://t.co/5blwPtrgpN",,0,0,0,,129880,,0,0,,,
https://twitter.com/MinBZ/status/1329358377953144832,10:38:30,2020-11-19,2020,Sinterklaas,Ook voor kinderen die niet in Nederland wonen is er een manier om hun tekeningen bij #Sinterklaas te krijgen - via onze ambassadeurs wereldwijd 🌎🌏🌍: https://t.co/8yE1Dm8DsM,,5,6645,70,0.01,0,0,20,0,0,0,0
https://twitter.com/MinBZ/status/1329371403473334272,11:30:15,2020-11-19,2020,,"@HiskeRidder Beste Hiske, zoals je weet zijn de onderhandelingen met het VK over Brexit nog niet afgerond. Meer informatie over het Brexitdossier en de mogelijke gevolgen voor de Nederlandse visserijsector kun je vinden op: https://t.co/ZJuhISArXB ^SD",,1,581,2,0,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1329449482312953858,16:40:31,2020-11-19,2020,CES,"In januari zijn 80 Nederlandse bedrijven bij de grootste techbeurs ter wereld: de Consumer Electronics Show (#CES )

Buitenlandse Zaken en @MinisterieEZK helpen de deelnemers aan aandacht en contacten, ook nu door corona de hele beurs digitaal is: 

https://t.co/kjZ7D7QSgh",,6,14358,91,0.01,0,0,5,2,0,0,0
https://twitter.com/MinBZ/status/1329735917645537280,11:38:42,2020-11-20,2020,dagvandeondernemer,"Buitenlandse Zaken is er voor bedrijven die ondanks de coronacrisis nieuwe kansen zien. Op de #dagvandeondernemer en alle andere dagen.
    
Thermo-Electra is een van die bedrijven, @SigridKaag ging met @voorzitterMKBNL en @kon_metaalunie langs.
 
https://t.co/Uk2675LrYM https://t.co/A1RpVbMOp9",,1,5798,37,0.01,595,0,7,0,0,0,0.1
https://twitter.com/MinBZ/status/1329762827096100865,13:25:38,2020-11-20,2020,internetconsultatie,"Een open, vrij en veilig internet is een groot goed. Maar online uitingen kunnen ook schade aanrichten. @AIV_advies  pleit voor een herijking van het Nederlandse internetbeleid. @MinBZ schrijft een reactie. Ideeën? 

Doe mee aan de #internetconsultatie. https://t.co/krcXMCkVR9",,19,8899,270,0.03,0,0,16,2,0,0,0
https://twitter.com/MinBZ/status/1329783705175527427,14:48:36,2020-11-20,2020,,RT @RVO_Nederland: Vandaag is het Dag van de Ondernemer. Zeker in deze tijden is het belangrijk om stil te staan bij het belang van MKB’ers…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1329820295176343560,17:13:59,2020-11-20,2020,dagvandeondernemer,"Wil jij met jouw onderneming naar het buitenland, en wil je eerst de markt verkennen? Geen betere dag dan de #dagvandeondernemer om je in te schrijven voor een van de vele digitale handelsmissies ➡️
(Foto is pre-corona)

https://t.co/Qo1D5LhkAL https://t.co/koS9jVRXTi",,0,4115,53,0.01,0,0,5,1,0,0,0
https://twitter.com/MinBZ/status/1330812527920476164,10:56:46,2020-11-23,2020,"OS2024, handelsmissie, internationaalondernemen","Als ondernemer bijdragen aan de #OS2024 in Parijs? Schrijf je dan in voor de digitale #handelsmissie met minister @SigridKaag op 9 en 10 december. 

Lees hier welke kansen @NLenFrance in Frankrijk ziet voor Nederlanders die #internationaalondernemen:

https://t.co/XEW8sIrRFJ https://t.co/UATL554Quq",,8,10605,91,0.01,0,0,13,0,0,0,0
https://twitter.com/MinBZ/status/1330822005193633792,11:34:26,2020-11-23,2020,,"@LeDevious Als er op 1 januari 2021 geen nieuw handelsakkoord is, veranderen de regels. Hier kan je meer informatie vinden voor burgers: https://t.co/m9D0Xq6Uh2 
Voor ondernemers is hier meer informatie te vinden: https://t.co/gmMgdPJx6p
^TB",,0,210,9,0.04,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1331153240503832581,09:30:38,2020-11-24,2020,,"Vanaf 1 januari is zakendoen met het Verenigd Koninkrijk helemaal anders.

Ben je ondernemer met vragen over zakendoen met het Verenigd Koninkrijk? Stel je vragen hieronder. @SigridKaag en @MonaKeijzer beantwoorden ze volgende week maandag live om 12.30 🎥 https://t.co/rJYQLphr1q",,7,10292,119,0.01,0,0,12,1,0,0,0
https://twitter.com/MinBZ/status/1331288644104183809,18:28:41,2020-11-24,2020,Afghanistan2020,"Afghanistan is er na jaren van oorlog nog niet bovenop. 

Op de Afghanistan-conferentie in Genève heeft Nederland daarom 200 miljoen euro toegezegd voor hulp aan de mensen in het land. Wel zijn er voorwaarden: mensenrechten, corruptiebestrijding. 
#Afghanistan2020 https://t.co/T9lZ43uxW8",,11,250339,2627,0.01,30451,0,30,211,0,0,0.12
https://twitter.com/MinBZ/status/1331534772204605443,10:46:43,2020-11-25,2020,,"@martijnderoo Beste Martijn, helaas kunnen we niet voorspellen wanneer het reisadvies voor het VK herzien wordt. Houdt eventuele wijzigingen in de gaten via: https://t.co/Y1bKwGhjZT of download de BZ Reisapp. ^SD",,0,118,6,0.05,0,0,1,0,0,0.01,0
https://twitter.com/MinBZ/status/1331604563942649856,15:24:02,2020-11-25,2020,,@MensSana14 Je kunt tot en met 30 september 2021 met een identiteitskaart (ID-kaart) naar het Verenigd Koninkrijk reizen. Vanaf 1 oktober 2021 heb je een geldig paspoort nodig. ^SD,,0,201,4,0.02,0,0,0,1,0,0,0
https://twitter.com/MinBZ/status/1331659243313897474,19:01:19,2020-11-25,2020,"OrangeTheWorld, 16DaysOfActivism","Gender gerelateerd geweld komt voor in elk land, elke cultuur en elke gemeenschap. Alleen samen kunnen we dit veranderen. Nederland komt op voor slachtoffers van gender gerelateerd geweld. 
#OrangeTheWorld #16DaysOfActivism
@UNWomen_NL @MinOCW @NLWomensrights @PMGrotenhuis https://t.co/KTDlEDLSps",,2,4919,68,0.01,585,0,6,2,0,0,0.12
https://twitter.com/MinBZ/status/1332007559998398465,18:05:24,2020-11-26,2020,,"🇳🇱🇬🇧Maandag 30 november 12.30 beantwoorden Sigrid Kaag en Mona Keijzer jouw vragen over Brexit en zakendoen met het Verenigd Koninkrijk.
Stel je vraag hieronder en kijk maandag via:
👉 Facebook - https://t.co/OqVhzgNAwW
👉 of YouTube - https://t.co/iJs4CjiXzS https://t.co/j4HCQftEFK",,3,5219,95,0.02,740,0,7,2,0,0,0.14
https://twitter.com/MinBZ/status/1332272301841244160,11:37:23,2020-11-27,2020,,"@Rowinio @MinPres De zorgvuldigheid waarmee het ministerie de reisadviezen maakt, vergt soms veel tijd. Hierdoor kan het voorkomen dat actualiteiten in de media wel worden gemeld, maar dat je deze nog niet terugvindt in het reisadvies. Hou het reisadvies daarom in de gaten. 
^TB",,0,115,8,0.07,0,0.01,0,1,0,0,0
https://twitter.com/MinBZ/status/1332355829815783428,17:09:18,2020-11-27,2020,Benelux,"RT @beneluxunion: Tijdens meeting met @StefBlok, voorzitter van het #Benelux Comité van Ministers, besprak het College van Benelux-secretar…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1332373005918461952,18:17:33,2020-11-27,2020,,"@Rowinio @MinPres We begrijpen dat dit heel vervelend voor je is. Misschien kan deze informatie nog helpen: https://t.co/PPFVr5Hz2R
^TB",,0,107,13,0.12,0,0,1,0,0,0.01,0
https://twitter.com/MinBZ/status/1333119003804524552,19:41:53,2020-11-29,2020,Brexit,"🇳🇱🇬🇧Beste ondernemers, morgen 12.30u geven @SigridKaag en @MonaKeijzer live antwoord op jullie vragen over #Brexit en zakendoen met het Verenigd Koninkrijk. 

📺 Kijk live mee via:
👉 Facebook - https://t.co/OqVhzgNAwW
👉 of YouTube - https://t.co/iJs4CjiXzS https://t.co/0PgRnCXC0Y",,3,5025,73,0.01,0,0,3,0,0,0,0
https://twitter.com/MinBZ/status/1333326463026728960,09:26:15,2020-11-30,2020,Brexit,"🇳🇱🇬🇧 Straks om 12.30u geven @SigridKaag en @MonaKeijzer live antwoord op alle vragen over #Brexit en zakendoen met het Verenigd Koninkrijk. 

📺 Kijk live mee via:
👉 Facebook - https://t.co/OqVhzgNAwW
👉 of YouTube - https://t.co/iJs4CjiXzS https://t.co/WOGejTHR9Y",,8,10603,171,0.02,0,0,9,0,0,0,0
https://twitter.com/MinBZ/status/1333708460760985608,10:44:10,2020-12-01,2020,,"@BrianMa84334383 Beste BrianMa, de Brexit heeft tot gevolg dat we nieuwe afspraken moeten maken over bijvoorbeeld toegang tot elkaars wateren, de verdeling van quota, handel en visserijonderzoek. Meer informatie kun je vinden op: https://t.co/yc1eErCpsK ^SD",,0,176,8,0.05,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1333721632649715712,11:36:31,2020-12-01,2020,WorldAIDSDay,RT @SigridKaag: 12.6 miljoen mensen die leven met hiv hebben nog geen toegang tot behandeling. Deze #WorldAIDSDay staat het recht op gezond…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1333769128319053825,14:45:15,2020-12-01,2020,,"Waarop moet ik voorbereid zijn op 1 januari? Onze ambassadeur in het VK @KvanOosterom zet in dit interview met evofenedex de (mogelijke) gevolgen van de Brexit op een rij. “Eén ding is zeker: er komen nieuwe grensformaliteiten met het VK.” 
 
https://t.co/8FldqN7wmL https://t.co/hGfGA4rLta",,4,4856,88,0.02,0,0,8,0,0,0,0
https://twitter.com/MinBZ/status/1333782475143712769,15:38:17,2020-12-01,2020,,"Veilig drinkwater is een eerste levensbehoefte. Maar problemen door wateroverlast of juist -schaarste nemen wereldwijd toe. Daarom is het goed nieuws dat de VN in 2023 voor het eerst in 50 jaar een waterconferentie organiseren, onder voorzitterschap van Nederland en Tadzjikistan. https://t.co/6xehffqZP9",,1,5261,38,0.01,0,0,6,1,0,0,0
https://twitter.com/MinBZ/status/1334044843652296705,09:00:50,2020-12-02,2020,,Vandaag het vervolg van het Kamerdebat met minister @SigridKaag over de begroting voor Buitenlandse Handel en Ontwikkelingssamenwerking. Kijk vanaf 10.30 uur hier naar de plannen voor komend jaar: https://t.co/phFSOX4Eis https://t.co/pQVS4PNZhK,,5,21311,164,0.01,1815,0,10,4,0,0,0.09
https://twitter.com/MinBZ/status/1334078826985492481,11:15:52,2020-12-02,2020,,"Minister @SigridKaag: ‘Corona heeft de wereld de afgelopen tijd drastisch veranderd, ook voor ondernemers. Nederland helpt hen met soepele betalingstermijnen &amp; meer exportkredietverzekeringen. Wereldwijd staan onze ambassades klaar voor NL’se ondernemers.’ https://t.co/phFSOX4Eis https://t.co/fiIQSGDogo",,5,21183,220,0.01,1315,0,11,7,0,0,0.06
https://twitter.com/MinBZ/status/1334082027038142465,11:28:35,2020-12-02,2020,,"‘Het aantal mensen dat in armoede leeft komt dit jaar mogelijk tot boven de 700 miljoen. Ook het aantal mensen dat honger lijdt, en het aantal kinderen dat niet naar school gaat stijgt. Jaren van armoedebestrijding worden in één klap ongedaan gemaakt.’ https://t.co/phFSOX4Eis https://t.co/YJEmRmeedh",,5,22100,219,0.01,1457,0,9,5,0,0,0.07
https://twitter.com/MinBZ/status/1334090728134340608,12:03:10,2020-12-02,2020,,Minister @SigridKaag: ‘Met verschillende programma’s helpt Nederland in de Hoorn van Afrika kwetsbare jongeren aan beter werk. En met de jongerenstrategie “Youth at Heart” investeren wij wereldwijd in de volgende generatie.’ https://t.co/phFSOX4Eis https://t.co/sjQpUqWxtw,,20,109874,1733,0.02,14418,0,47,181,0,0,0.13
https://twitter.com/MinBZ/status/1334097154424573953,12:28:42,2020-12-02,2020,,Minister @SigridKaag: ‘De klimaatcrisis raakt ons allemaal. Ontwikkelingslanden hebben onze steun nodig om zich aan te passen aan onafwendbare klimaatverandering. Daarom investeert Nederland in duurzame landbouw in ontwikkelingslanden.’ https://t.co/phFSOX4Eis https://t.co/ZRu50I1mFT,,11,26792,593,0.02,3312,0,28,29,0,0,0.12
https://twitter.com/MinBZ/status/1334221057830637574,20:41:03,2020-12-02,2020,Libanon,"Nederland geeft extra steun aan kwetsbare groepen in #Libanon. Door de coronapandemie en de explosie in Beiroet is de situatie in Libanon verslechterd. De extra financiële steun is bestemd voor vluchtelingen, voedselzekerheid en psychosociale hulp. https://t.co/LuxigGJS8B",,9,5259,136,0.03,0,0,7,3,0,0,0
https://twitter.com/MinBZ/status/1334827321539309568,12:50:08,2020-12-04,2020,BHOS,"Deze week debatteerde de Tweede Kamer met minister @SigridKaag over de begroting Buitenlandse Handel en Ontwikkelingssamenwerking #BHOS. Wil je meer weten over de uitgangspunten van het Nederlandse BHOS-beleid, kijk dan hier: https://t.co/uiDZa3sSrM https://t.co/31fGRmeryB",,1,4367,102,0.02,616,0,11,2,0,0,0.14
https://twitter.com/MinBZ/status/1334882430713466883,16:29:07,2020-12-04,2020,HumanRights,"Iedereen doet er toe! Ongeacht huidskleur, geslacht, achtergrond of geloof…

Nederland zet zich in voor gelijke rechten wereldwijd.

Volgende week staat in het teken van #HumanRights en wordt de mensenrechtentulp uitgereikt🌷

Meekijken kan hier: https://t.co/jM4piZBBPe https://t.co/048uWliz3S",,4,4464,103,0.02,557,0,13,10,0,0,0.12
https://twitter.com/MinBZ/status/1335616609961062401,17:06:29,2020-12-06,2020,PressFreedom,"Persvrijheid staat wereldwijd steeds vaker onder druk. Maar journalisten moeten vrij zijn hun werk te doen. Waar dan ook.

Registreer je nu voor de digitale World Press Freedom Conference 2020, 9 en 10 december in Den Haag. 

➡️ Geef je op:
https://t.co/jYg3S8DHoV

#PressFreedom https://t.co/YSwnYNzkeO",,7,6124,131,0.02,749,0,13,11,0,0,0.12
https://twitter.com/MinBZ/status/1335961156268290051,15:55:35,2020-12-07,2020,HumanRights,"Donderdag is de uitreiking van de mensenrechten🌷

Finalist TZKAT, een groep feministische helers, helpen vrouwen in Guatemala ongewilde zwangerschappen voorkomen, leren ze lezen en... helen 🙌

Wie wint volgens jou de #HumanRights 🌷? ⬇️

(Engels)
https://t.co/jF84yVXadP https://t.co/ccp2Mep15C",,3,4871,41,0.01,0,0,6,0,0,0,0
https://twitter.com/MinBZ/status/1336294644964057088,14:00:45,2020-12-08,2020,,"RT @ministerBlok: Morgen ben ik aanwezig bij de World Press Freedom conferentie. Journalisten moeten wereldwijd beter beschermd worden, zod…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1336358194013229056,18:13:16,2020-12-08,2020,LHBTI,"@LilitMa55887800 is één van de drie genomineerden voor de mensenrechtentulp🌷, vanwege haar inzet voor gelijke rechten voor de #LHBTI-gemeenschap.
Ze sprak als eerste transvrouw voor het Armeense parlement⬇️

Schrijf je in voor de uitreiking van donderdag:
https://t.co/jM4piZBBPe https://t.co/an5ZNGLqU3",,0,1541,93,0.06,185,0,1,1,0,0,0.12
https://twitter.com/MinBZ/status/1336386642668642320,20:06:19,2020-12-08,2020,LHBTI,"Martirosyan is één van de drie genomineerden voor de mensenrechtentulp🌷, vanwege haar inzet voor gelijke rechten voor de #LHBTI-gemeenschap.

Ze sprak als eerste transvrouw voor het Armeense parlement⬇️

Schrijf je in voor de uitreiking van donderdag: https://t.co/mF94BUB1jG https://t.co/xJ9pSxrJED",,2,4478,123,0.03,844,0,9,1,0,0,0.19
https://twitter.com/MinBZ/status/1336390579148697601,20:21:57,2020-12-08,2020,,RT @247BZ: Het aantal coronabesmettingen blijft te hoog. Blijf de feestdagen dus zoveel mogelijk thuis. En reis tot half januari niet naar…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1336580622836518913,08:57:07,2020-12-09,2020,,"@victorCuba6 Dear Victor, thank you for your message. We noticed your tweet about the mistake that was made. We are happy this issue has been resolved. ^SD",,0,75,6,0.08,0,0.01,1,1,0,0.01,0
https://twitter.com/MinBZ/status/1336590623000944641,09:36:51,2020-12-09,2020,Parijs2024,"Wat een handelsmissie oplevert? Architect @VenhoevenCS won met 2 Franse partners al de bouw van dit duurzame Olympisch zwembad.

Vandaag start de digitale handelsmissie voor ondernemers die ook kansen zien in #Parijs2024
📷Proloog

Ook op handelsmissie? ⤵️
https://t.co/aedBjT0poq https://t.co/1kqevYbYKO",,7,28163,330,0.01,0,0,12,5,0,0,0
https://twitter.com/MinBZ/status/1336639418376007680,12:50:45,2020-12-09,2020,PressFreedom,"Jaarlijks worden tientallen journalisten gedood, en nog veel meer worden belemmerd in hun werk. De daders worden meestal niet gestraft. Om 17.30 hoor je in een high level panel wat Minister Blok daartegen wil doen. Kijk mee via: https://t.co/95KLXGoKQb
#PressFreedom https://t.co/egrckYlQwQ",,4,4434,107,0.02,0,0,11,1,0,0,0
https://twitter.com/MinBZ/status/1336659762793025537,14:11:36,2020-12-09,2020,HumanRights,"Wint de SPA morgen de Mensenrechtentulp?🌷

De SPA, een groep vakbonden met oa journalisten, zorgde dat onvrede in het dictatoriale Sudanese regime omsloeg naar revolutie. 

Directe aanleiding: onvrede over de prijs van brood &amp; boter.

Meer⬇️
https://t.co/jvUloBrHTi

#HumanRights https://t.co/XVbcwKjdLc",,0,3844,54,0.01,0,0,3,1,0,0,0
https://twitter.com/MinBZ/status/1336722562315935744,18:21:08,2020-12-09,2020,,"Vandaag publiceerden @FD_Nieuws en @FT een artikel van @ministerBlok. Hij schreef: ‘Een aanval op journalisten is een aanval op ons allen’.

Vandaag en morgen is hij bij een speciale conferentie over dit onderwerp, de World Press Freedom Conference ⤵️
https://t.co/jYg3S8DHoV https://t.co/iLttmtWjFr",,2,4345,95,0.02,0,0,11,1,0,0,0
https://twitter.com/MinBZ/status/1336773937804546049,21:45:17,2020-12-09,2020,,"Meer dan 50 landen hebben vandaag in een verklaring toegezegd onafhankelijk onderzoek en vervolging in te stellen tegen alle vormen van aanvallen op journalisten en mediapersoneel. 

Dat deden ze tijdens de World Press Freedom Conference: https://t.co/B8p56FYsPA",,10,8915,185,0.02,0,0,27,3,0,0,0
https://twitter.com/MinBZ/status/1337015367957434369,13:44:38,2020-12-10,2020,,"Een veilige plek waar bedreigde mensenrechtenverdedigers op adem kunnen komen. Dat biedt Shelter City. Minister Blok heeft aangekondigd dat er jaarlijks 2 plekken in NL bij komen de komende 5 jaar, specifiek voor journalisten in nood. Lees hier verder: https://t.co/kM9Byrk3jO https://t.co/qFHkaHjLnx",,5,4865,105,0.02,675,0,16,2,0,0,0.14
https://twitter.com/MinBZ/status/1337045521211527168,15:44:28,2020-12-10,2020,"ShelterCity, HumanRightsDay","Het #ShelterCity programma vangt mensenrechtenverdedigers op, om even op adem te komen in 🇳🇱

Zoals Czarina, advocaat uit de Filipijnen. Ze verdedigt daar de kwetsbaren en is daardoor niet meer veilig in het land.

Onze speciale verslaggevers bezochten haar:

#HumanRightsDay https://t.co/6YXTcbIM8y",,0,3968,38,0.01,391,0,5,0,0,0,0.1
https://twitter.com/MinBZ/status/1337055947395657731,16:25:53,2020-12-10,2020,HumanRightsDay,"Iedereen doet er toe! Ongeacht huidskleur, geslacht, achtergrond of geloof…

@ministerBlok reikt zo de mensenrechtentulp uit 🌷

Volg de uitreiking, met presentatie van Sosha Duysker, hier:

https://t.co/jM4piZBBPe

#HumanRightsDay https://t.co/VARCe6l5R2",,2,4170,37,0.01,0,0,1,1,0,0,0
https://twitter.com/MinBZ/status/1337076808580276224,17:48:47,2020-12-10,2020,"LHBTI, mensenrechten","Lilit Martirosyan, de eerste transvrouw in Armenië heeft de mensenrechtentulp gewonnen. 

Ze gaf haar strijd voor rechtvaardigheid voor de trans- en #LHBTI -gemeenschap in Armenië nooit op. 

Zelfs niet na doodsbedreigingen.

#mensenrechten https://t.co/xCadFqRJbZ",,2,7943,117,0.01,0,0,14,1,0,0,0
https://twitter.com/MinBZ/status/1337082947527188486,18:13:11,2020-12-10,2020,,"RT @op1npo: Minister van Buitenlandse Zaken @ministerBlok zet zich in voor wereldwijde persvrijheid, mede omdat zijn neef werd vermoord ter…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1337107033607254016,19:48:53,2020-12-10,2020,MensenRechtenDag,"Lilit Martirosyan heeft de Mensenrechtentulp gewonnen🌷

‘Lilit gaf het geweldloze pad naar verandering nooit op', zei minister Blok, 'Hopelijk helpt deze prijs Lilit om haar strijd voort te zetten.’

#MensenRechtenDag 

https://t.co/UdhHHpb6ar https://t.co/AnYVijApRg",,5,7038,165,0.02,0,0,8,0,0,0,0
https://twitter.com/MinBZ/status/1337133323223789576,21:33:21,2020-12-10,2020,Op1,"RT @op1npo: Vanavond presenteren @jortkelder en Welmoed Sijtsma namens @OmroepWNL een nieuwe #Op1! Te gast: @ministerBlok, @stepvaessen, Je…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1337163628861067264,23:33:47,2020-12-10,2020,,"RT @op1npo: Minister van Buitenlandse Zaken @ministerBlok zet zich in voor wereldwijde persvrijheid, mede omdat zijn neef werd vermoord ter…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1337330951693733888,10:38:39,2020-12-11,2020,"handelsmissie, NLinSEAsia","We kijken terug op een geslaagde virtuele #handelsmissie naar Zuidoost-Azië! Veel dank aan onze partners @NlinBusiness1, @NL#Enterprise, @NWPnederland, @VNONCW, @CircularHotspot, @TopsectorAF en onze partners in Maleisië, Singapore, Vietnam, Indonesië en Thailand. #NLinSEAsia https://t.co/qMdoLOLwk8",,4,4686,53,0.01,517,0,5,3,0,0,0.11
https://twitter.com/MinBZ/status/1338214474218696705,21:09:28,2020-12-13,2020,,RT @ministerieJenV: Op sociale media gaat een lijst rond met nieuwe besluiten coronamaatregelen. Deze is onjuist. Alle actuele informatie o…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1338465710201335810,13:47:47,2020-12-14,2020,,"@yrealj Dank voor het melden. Het reisadvies wordt met zorg samengesteld. Daarom laten aanpassingen soms even op zich wachten. Daarnaast geldt het advies om tot half januari 2021 geen reizen naar het buitenland te maken, tenzij strikt noodzakelijk, https://t.co/4kUw5YxpNz
^TB",,0,128,8,0.06,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1338570240129716224,20:43:09,2020-12-14,2020,,"RT @MinPres: Het coronavirus verspreidt zich razendsnel. Om de zorg toegankelijk te houden, moeten we onze contacten tot een minimum beperk…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1338570287445659649,20:43:20,2020-12-14,2020,,"RT @MinPres: Dat we er doorheen komen, staat voor mij vast. Vanwege het vaccin dat eraan komt, maar meer nog vanwege de veerkracht die we m…",,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1338574109660286976,20:58:31,2020-12-14,2020,,RT @Rijksoverheid: De website https://t.co/Da86MryWzW is nog steeds minder goed bereikbaar. Onze excuses voor het ongemak. We proberen dit…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1338578929288957952,21:17:40,2020-12-14,2020,,RT @247BZ: Tot half maart geldt: reis alleen naar het buitenland als dat echt nodig is. Dat besloot het kabinet maandag vanwege de oplopend…,,0,0,0,,0,,0,0,,,
https://twitter.com/MinBZ/status/1338794767669452801,11:35:20,2020-12-15,2020,,@ACHTERKAMPER97  Buitenlandse reizigers die gedurende 14 dagen in een EU-Schengenlanden (bijv. Nederland) zijn geweest mogen de volgende 14 dagen niet naar de Verenigde Staten reizen. Meer informatie is beschikbaar op: https://t.co/3jAtNyGwsJ ^SD,,0,104,3,0.03,0,0,0,0,0,0,0
https://twitter.com/MinBZ/status/1339240965245165570,17:08:22,2020-12-16,2020,"NAP1325IV, Wesign4NAP1325","Vrouwen en meisjes moeten kunnen meebeslissen over vrede, veiligheid en tegengaan van (seksueel) geweld. 

Daarover gaat het actieplan #NAP1325IV, vandaag ondertekend door ruim 60 organisaties, overheden, en @ministerBlok en @sigridkaag #Wesign4NAP1325 ⤵️

https://t.co/rMBGA6Aioo https://t.co/PVwILQ2aMu",,11,7128,215,0.03,0,0,33,2,0,0,0
